die_id,uv_time,uv_intensity,pin_speed,pin_pressure,pin_height,head_vacuum,pin_vacuum,temperature,humidity,vacuum_status,runtime_hours,tape_type,die_thickness,pickup_success
D000225,5.8,1128.0,1.43,36.5,0.51,-61.1,-46.6,27.7,30.0,-92.9,,0.0,118.0,0
D000226,5.1,1207.0,1.11,28.5,0.53,-66.4,-51.4,24.4,40.0,-96.7,8.3,0.0,134.0,1
D000227,4.4,1202.0,1.14,31.0,0.48,-63.9,-50.7,,47.0,-96.0,7.2,1.0,126.0,0
D000228,5.4,1348.0,1.3,33.0,0.53,,-48.9,20.4,51.0,-91.8,14.8,1.0,145.0,0
D000229,6.0,1172.0,1.51,20.0,,-65.2,-49.1,23.2,47.0,-95.3,10.2,0.0,145.0,1
D000230,4.7,1136.0,1.0,31.5,0.5,-65.8,-51.5,23.0,48.0,-94.6,12.5,0.0,134.0,1
D000231,4.7,1121.0,1.16,28.5,0.45,-64.7,-49.6,23.9,44.0,-96.9,10.8,0.0,126.0,0
D000232,5.3,1202.0,1.06,28.0,0.56,-65.4,-49.8,24.3,46.0,-95.7,12.7,1.0,132.0,1
D000233,4.4,1119.0,0.98,24.0,0.4,-60.1,-45.5,23.7,60.0,-93.9,6.7,0.0,137.0,0
D000234,5.5,1205.0,1.02,28.5,0.55,-66.9,-49.7,23.7,48.0,-96.0,5.5,1.0,132.0,1
D000235,4.5,1084.0,1.12,31.0,0.52,-65.1,-49.2,23.9,47.0,-98.0,6.6,1.0,127.0,1
D000236,6.9,1020.0,1.21,39.0,0.58,-69.3,-48.0,21.1,47.0,-92.9,16.1,0.0,140.0,1
D000237,5.2,1223.0,1.07,31.5,0.57,-65.7,-50.0,23.9,48.0,-96.2,7.5,0.0,124.0,1
D000238,4.9,1196.0,1.1,30.5,0.54,-66.7,-50.1,22.5,44.0,-94.2,9.1,0.0,134.0,1
D000239,5.1,1176.0,,29.0,0.51,-65.2,-49.8,23.9,47.0,-96.9,8.8,0.0,132.0,1
D000240,4.8,1156.0,1.03,31.0,0.49,-66.2,-48.2,23.1,49.0,-95.4,8.4,0.0,128.0,1
D000241,4.7,1215.0,1.04,32.0,0.43,-66.6,-50.2,24.4,44.0,-94.6,8.6,1.0,130.0,1
D000242,5.4,1251.0,1.26,27.0,0.41,-63.4,-49.9,24.6,42.0,-93.1,5.7,0.0,131.0,1
D000243,4.3,1346.0,1.46,37.5,0.58,-65.1,-54.1,26.1,45.0,-100.0,8.2,1.0,135.0,1
D000244,3.8,1371.0,1.38,38.0,0.67,-62.7,-54.0,24.6,47.0,-90.1,15.5,0.0,149.0,1
D000245,4.5,1139.0,1.0,30.0,0.43,-65.7,-49.2,23.8,47.0,-95.9,1.9,1.0,125.0,0
D000246,4.9,1123.0,1.1,28.5,0.52,-64.0,-50.7,22.1,42.0,-96.1,11.7,0.0,127.0,1
D000247,4.7,1038.0,1.4,38.5,0.56,-62.4,-47.0,23.1,59.0,-97.7,13.9,1.0,144.0,0
D000248,5.2,1128.0,1.22,28.0,0.46,-64.9,-50.4,24.3,41.0,-96.9,12.5,1.0,131.0,1
D000249,4.6,1160.0,1.16,28.5,0.53,-64.0,-51.4,21.7,45.0,,10.6,0.0,134.0,1
D000250,3.4,1145.0,1.1,32.5,0.53,-62.2,-50.0,28.8,57.0,-96.1,5.3,1.0,111.0,0
D000251,4.0,1380.0,1.51,27.5,0.37,-63.7,-51.0,22.5,36.0,-96.0,20.2,0.0,142.0,0
D000252,4.3,1182.0,1.03,29.5,0.54,-66.1,-50.6,23.9,42.0,-95.2,3.6,1.0,124.0,1
D000253,4.9,1227.0,1.06,27.0,0.49,-66.4,-48.5,25.3,39.0,-94.1,12.1,0.0,126.0,1
D000254,4.9,1222.0,1.1,31.0,0.4,-64.1,-50.0,23.5,47.0,-95.1,8.3,0.0,124.0,1
D000255,5.0,1129.0,1.43,28.0,0.56,-62.3,-46.1,25.5,45.0,-91.3,1.8,1.0,119.0,0
D000256,5.5,1296.0,1.56,36.0,0.5,-68.3,-51.0,20.4,40.0,-96.0,19.9,,142.0,1
D000257,3.2,1290.0,0.96,36.0,0.56,-60.4,-47.7,20.9,51.0,-99.4,22.8,1.0,147.0,0
D000258,5.1,1252.0,1.2,27.0,0.5,-67.4,-49.0,24.8,37.0,-96.2,11.2,1.0,142.0,1
D000259,5.1,1293.0,1.28,39.0,0.39,-64.3,-53.9,29.7,32.0,-93.7,16.3,1.0,110.0,0
D000260,5.3,1183.0,1.23,28.0,0.4,-65.5,-49.3,25.9,44.0,-96.0,9.5,1.0,132.0,1
D000261,4.7,1122.0,1.03,27.0,0.44,-67.9,-49.7,25.4,50.0,,5.0,0.0,134.0,1
D000262,4.3,1173.0,1.2,29.0,0.4,-66.3,-50.2,25.1,39.0,-94.1,6.3,0.0,122.0,1
D000263,4.1,1168.0,1.09,28.0,0.44,-65.1,-50.9,22.9,42.0,-95.7,8.6,0.0,135.0,1
D000264,6.6,1126.0,1.38,35.0,0.39,-60.1,-53.4,25.5,42.0,-91.5,12.0,0.0,128.0,0
D000265,4.8,1268.0,0.96,35.0,0.66,-68.1,-49.6,29.9,54.0,-98.3,11.9,0.0,117.0,0
D000266,5.0,1217.0,1.04,30.0,0.57,-65.1,-49.6,23.2,44.0,-95.7,14.1,1.0,129.0,1
D000267,6.3,1337.0,1.48,37.5,0.37,-68.4,-47.6,29.7,31.0,-100.0,19.8,0.0,105.0,0
D000268,4.2,1206.0,1.48,34.5,0.43,-64.2,-50.6,29.3,31.0,-99.5,8.1,1.0,107.0,0
D000269,4.6,1212.0,1.25,30.5,0.42,-65.3,-49.2,24.7,46.0,-95.6,10.7,0.0,129.0,0
D000270,5.9,1139.0,1.31,33.5,0.45,-69.0,-50.6,26.6,48.0,-96.9,5.7,1.0,,1
D000271,4.7,1230.0,1.08,30.5,0.42,-66.3,-50.3,24.6,43.0,-94.5,8.7,1.0,128.0,1
D000272,4.4,1142.0,1.12,28.0,0.37,-65.1,-49.5,24.1,46.0,-95.8,7.6,0.0,129.0,1
D000273,5.1,1175.0,0.93,29.5,0.47,-64.9,-50.6,25.1,41.0,-94.2,7.9,1.0,117.0,1
D000274,5.0,1148.0,1.03,32.0,0.55,-64.0,-49.7,24.4,43.0,-95.0,12.6,1.0,121.0,1
D000275,6.2,1122.0,1.21,27.5,0.49,-70.0,-50.5,24.5,56.0,-95.1,20.2,1.0,132.0,1
D000276,5.4,1170.0,1.09,31.5,0.47,-63.1,-50.3,24.1,42.0,-94.7,7.9,1.0,132.0,1
D000277,3.7,1390.0,1.41,26.0,0.41,-65.3,-46.0,22.2,57.0,-94.2,18.7,1.0,124.0,0
D000278,4.8,1170.0,1.22,31.5,0.44,-65.4,-49.6,24.6,42.0,-96.1,5.0,1.0,127.0,1
D000279,5.1,1252.0,0.86,22.5,0.35,-61.3,-45.6,26.2,52.0,-95.8,4.3,1.0,105.0,0
D000280,4.5,1229.0,1.31,28.5,0.46,-65.7,-51.6,22.3,45.0,-95.2,12.5,1.0,135.0,1
D000281,4.7,1156.0,1.13,27.5,0.48,-66.1,-48.9,24.3,39.0,-95.4,10.4,0.0,136.0,1
D000282,6.2,1125.0,1.2,31.0,0.68,-69.8,-54.7,28.6,43.0,-91.0,9.6,1.0,129.0,1
D000283,4.1,1190.0,1.12,30.0,0.44,-65.9,-51.2,23.8,39.0,-94.3,4.7,0.0,122.0,1
D000284,3.6,1161.0,0.9,34.0,0.68,-64.8,-49.7,25.2,40.0,-91.7,17.1,1.0,103.0,0
D000285,4.4,1052.0,1.37,26.0,0.47,-64.0,-48.1,26.6,39.0,-91.4,16.6,0.0,116.0,0
D000286,4.5,1231.0,1.08,32.0,0.36,-64.0,-50.8,24.7,42.0,-97.4,10.4,1.0,121.0,0
D000287,4.9,1100.0,0.95,22.5,0.5,-60.7,-48.8,26.4,31.0,-97.4,20.8,0.0,104.0,0
D000288,4.8,1135.0,1.07,28.0,0.53,-64.8,-49.3,23.5,49.0,-94.6,9.3,1.0,126.0,1
D000289,5.0,,1.07,31.0,0.45,-66.5,-51.0,23.3,40.0,-93.6,10.7,0.0,127.0,1
D000290,5.0,1121.0,1.16,27.0,0.47,-66.0,-50.2,25.0,,-94.4,7.6,1.0,131.0,0
D000291,4.4,1360.0,1.4,33.5,0.5,-62.6,-53.1,23.5,55.0,-95.8,7.4,1.0,110.0,0
D000292,5.3,1138.0,1.07,29.0,0.65,-69.4,-47.0,23.6,49.0,-95.0,11.5,1.0,140.0,1
D000293,4.8,1283.0,0.85,36.5,0.65,-63.9,-49.2,24.2,46.0,-91.8,16.0,0.0,102.0,1
D000294,5.0,1191.0,0.94,32.5,0.35,-65.2,-48.9,27.5,33.0,-90.7,0.2,1.0,105.0,1
D000295,6.6,1344.0,1.06,23.5,0.65,-69.3,-48.9,25.4,42.0,-98.9,19.0,1.0,116.0,1
D000296,4.8,1145.0,1.03,28.5,0.46,-65.7,-50.9,23.0,48.0,-95.4,10.2,1.0,136.0,1
D000297,4.9,1190.0,1.11,28.5,0.5,-65.3,-48.9,24.8,45.0,-95.9,11.0,1.0,128.0,1
D000298,5.9,1342.0,0.86,20.0,0.56,-61.4,-51.8,27.5,45.0,-90.9,1.0,0.0,127.0,1
D000299,6.5,1386.0,1.35,28.5,0.47,-69.7,-48.7,24.5,47.0,-93.6,17.4,1.0,133.0,1
D000300,5.1,1180.0,1.1,26.5,0.42,-66.6,-51.9,23.3,43.0,-97.5,9.8,1.0,125.0,1
D000301,4.1,1175.0,1.18,,0.56,-61.7,-51.7,21.8,42.0,-94.2,19.6,1.0,110.0,0
D000302,4.5,1218.0,1.01,32.0,0.46,-64.8,-50.2,23.6,50.0,-95.1,10.0,1.0,122.0,0
D000303,4.9,1357.0,0.9,37.0,0.43,-61.0,-53.2,24.3,56.0,-93.0,3.3,0.0,108.0,1
D000304,4.5,1191.0,1.12,30.0,0.44,-66.9,-49.9,23.0,46.0,-95.3,12.6,1.0,132.0,1
D000305,4.8,1097.0,1.16,30.5,0.52,-65.1,-50.3,26.5,43.0,-94.6,5.6,1.0,132.0,1
D000306,4.4,1146.0,1.05,31.5,0.52,-65.9,-50.7,23.9,42.0,-94.7,8.5,1.0,124.0,1
D000307,5.8,1060.0,1.46,25.0,0.47,-60.8,-51.6,23.4,47.0,-99.6,,1.0,144.0,0
D000308,4.9,1226.0,1.18,32.5,0.47,-64.3,-49.9,23.4,46.0,-97.0,8.3,1.0,122.0,0
D000309,4.6,1150.0,1.13,31.0,0.5,-64.9,-50.7,23.5,44.0,-95.1,10.9,,125.0,0
D000310,4.3,,1.06,34.0,0.53,-61.0,-48.5,21.2,46.0,-90.2,14.0,1.0,143.0,0
D000311,6.0,1207.0,1.54,33.0,0.69,-64.8,-54.0,25.5,35.0,-97.5,20.0,1.0,124.0,0
D000312,4.6,1149.0,0.95,31.5,0.49,-65.2,-49.1,23.1,45.0,-95.4,10.9,0.0,134.0,1
D000313,4.8,1232.0,1.04,25.5,0.52,-65.9,-49.9,23.4,47.0,-95.2,10.3,1.0,137.0,1
D000314,5.5,1141.0,1.07,30.5,0.56,-65.6,-49.6,24.5,43.0,-93.2,5.1,1.0,117.0,1
D000315,5.0,1172.0,1.01,29.5,0.45,-66.1,-50.4,23.0,45.0,-95.9,7.2,0.0,122.0,1
D000316,4.7,1237.0,1.01,23.5,0.39,-70.0,-54.9,25.0,36.0,-94.8,10.8,0.0,130.0,1
D000317,4.9,1147.0,1.17,29.0,0.46,-64.9,-49.9,22.4,51.0,-96.1,8.4,1.0,133.0,1
D000318,4.8,1231.0,1.1,30.0,0.52,-65.5,-49.7,23.6,42.0,-94.1,7.6,1.0,132.0,1
D000319,3.9,1387.0,1.55,28.5,0.65,-60.6,-51.1,26.9,44.0,-91.8,13.4,0.0,147.0,0
D000320,4.8,,1.02,28.5,0.5,,-50.2,21.6,44.0,-94.1,11.3,1.0,125.0,1
D000321,5.0,1178.0,0.97,31.5,0.51,-65.1,-49.6,24.4,43.0,-96.7,6.0,0.0,125.0,0
D000322,4.1,1173.0,1.05,26.5,0.51,-67.0,-50.8,25.1,40.0,-94.9,12.9,1.0,131.0,1
D000323,4.6,1109.0,1.25,28.5,0.47,-64.9,-47.9,24.4,47.0,-96.9,5.4,1.0,134.0,1
D000324,4.6,,1.03,25.5,0.42,-65.4,-49.3,23.0,43.0,-95.2,10.2,0.0,131.0,1
D000325,4.7,1097.0,1.24,21.0,0.41,-69.2,-52.6,20.8,34.0,-92.5,12.0,0.0,142.0,1
D000326,3.2,,1.23,26.5,0.67,-67.6,-52.0,20.6,32.0,-98.4,19.0,0.0,140.0,0
D000327,6.8,1376.0,1.38,24.5,0.37,-69.9,-47.4,24.6,32.0,-96.4,20.8,1.0,109.0,1
D000328,5.0,,1.1,31.5,0.48,-66.7,-50.9,21.5,50.0,-95.9,6.9,1.0,136.0,1
D000329,4.1,1227.0,1.12,27.0,0.46,-64.1,-50.9,23.5,45.0,-96.2,8.9,0.0,128.0,1
D000330,3.6,1062.0,1.31,26.5,0.33,-62.9,-50.7,28.5,40.0,-97.5,15.9,0.0,100.0,0
D000331,5.3,1162.0,1.08,27.5,0.5,-66.4,-49.4,23.7,42.0,-93.2,13.1,0.0,134.0,1
D000332,4.5,1186.0,1.13,29.0,0.47,-66.5,-49.1,24.4,44.0,-94.5,10.2,0.0,128.0,1
D000333,4.2,1173.0,1.03,25.5,0.48,-65.8,-51.3,23.5,43.0,-97.4,10.8,1.0,122.0,1
D000334,4.8,1166.0,1.04,29.5,0.4,-66.1,-47.9,24.2,44.0,-95.3,3.9,0.0,122.0,1
D000335,5.0,1247.0,1.45,39.0,0.37,-60.4,-45.5,25.7,45.0,-96.5,21.4,1.0,132.0,0
D000336,4.9,1151.0,1.07,30.0,0.46,,-52.4,24.2,48.0,,6.8,0.0,135.0,1
D000337,4.8,1181.0,1.2,32.0,0.52,-66.0,-49.6,24.4,42.0,-97.0,11.8,0.0,126.0,1
D000338,3.7,1166.0,1.04,21.5,0.52,-62.2,-46.8,23.5,57.0,-98.2,8.1,1.0,134.0,0
D000339,4.4,1016.0,0.96,25.0,0.65,-65.2,-47.4,24.7,49.0,-96.2,1.1,0.0,109.0,1
D000340,4.5,1161.0,1.14,29.0,0.46,-65.5,-49.6,25.4,48.0,-95.9,6.0,0.0,122.0,1
D000341,4.3,1155.0,1.03,28.0,0.46,-66.0,-49.1,24.6,45.0,-95.5,10.0,1.0,128.0,0
D000342,4.9,1096.0,1.05,29.5,0.54,-65.7,-52.9,23.5,46.0,-95.7,8.3,1.0,126.0,1
D000343,4.7,1108.0,1.0,29.0,0.58,-66.3,-49.4,23.6,47.0,-96.4,9.4,0.0,130.0,1
D000344,5.0,1235.0,1.06,31.0,0.49,-64.4,-51.4,22.0,44.0,-96.4,12.3,1.0,127.0,0
D000345,4.6,1246.0,1.58,37.0,0.59,-65.0,-51.6,29.2,41.0,-98.5,18.6,1.0,145.0,0
D000346,5.5,1069.0,1.26,21.0,0.69,-68.6,-52.8,,42.0,-90.5,21.6,0.0,143.0,0
D000347,3.0,1133.0,1.13,32.0,0.52,-67.0,-53.5,29.2,40.0,,8.7,0.0,140.0,0
D000348,3.2,1155.0,1.06,23.5,0.41,-67.2,-54.3,25.8,47.0,-91.8,5.8,1.0,104.0,0
D000349,4.3,1223.0,1.07,29.0,0.45,-65.7,-50.6,24.4,42.0,-94.1,9.1,1.0,129.0,1
D000350,4.2,1163.0,1.12,32.0,0.42,-67.9,-52.2,24.3,48.0,-95.8,,1.0,128.0,0
D000351,4.2,1150.0,1.17,29.5,0.49,-64.9,-51.9,25.1,42.0,-96.3,13.5,1.0,127.0,1
D000352,5.3,1052.0,1.09,29.5,0.45,-64.8,-51.5,22.9,47.0,-93.8,5.3,0.0,132.0,1
D000353,5.1,1130.0,1.02,25.5,0.48,-64.8,-50.3,24.4,45.0,-96.1,7.9,0.0,119.0,1
D000354,3.8,1085.0,1.34,28.0,0.64,-68.6,-51.8,25.7,34.0,-93.8,9.7,1.0,139.0,1
D000355,6.0,1015.0,1.01,25.5,0.69,-60.6,-53.3,24.7,56.0,-99.5,7.2,0.0,131.0,0
D000356,6.6,1132.0,1.22,23.0,0.49,-68.0,-48.1,29.2,41.0,-93.9,16.2,1.0,124.0,0
D000357,6.7,1056.0,1.11,32.5,0.63,-60.5,-49.7,24.3,38.0,-93.0,23.9,1.0,130.0,0
D000358,4.5,1153.0,1.03,30.5,0.44,-65.2,-49.7,24.2,44.0,-94.9,8.0,1.0,134.0,1
D000359,5.3,1143.0,1.15,29.5,0.48,-67.0,-50.8,25.4,50.0,-94.0,8.2,1.0,122.0,1
D000360,4.7,1157.0,1.2,30.0,0.51,-64.3,-51.1,25.8,45.0,-95.3,8.5,,125.0,1
D000361,4.4,1218.0,1.01,29.0,0.51,-65.8,-49.8,23.4,47.0,-96.1,8.5,0.0,124.0,1
D000362,4.8,1176.0,1.13,26.0,0.43,-65.2,-48.3,23.9,39.0,-94.5,11.9,1.0,131.0,0
D000363,4.0,,1.1,28.0,0.44,-65.1,-49.6,23.4,46.0,-94.7,9.4,0.0,119.0,0
D000364,5.2,1181.0,1.07,25.0,0.48,-66.2,-50.3,21.5,44.0,-95.7,10.7,0.0,123.0,1
D000365,3.8,1209.0,0.99,29.0,0.52,-65.9,-52.5,21.1,41.0,-94.5,9.4,0.0,141.0,1
D000366,4.9,1203.0,1.14,26.5,0.52,-65.4,-50.1,24.2,42.0,-95.3,5.9,1.0,130.0,1
D000367,4.8,1211.0,0.99,31.5,0.53,-65.8,-50.0,24.2,43.0,-94.1,11.2,0.0,129.0,1
D000368,4.6,1126.0,1.12,29.0,0.44,-63.7,-48.9,,47.0,-96.8,8.3,0.0,128.0,1
D000369,4.7,1152.0,1.11,32.5,0.36,-66.7,-51.8,23.2,46.0,-96.1,7.3,0.0,133.0,1
D000370,,1167.0,1.08,30.5,0.48,-65.8,-50.0,24.4,48.0,-95.8,6.2,1.0,127.0,1
D000371,5.1,1178.0,1.18,31.5,0.51,-65.1,-49.1,23.9,45.0,-96.5,8.1,1.0,132.0,1
D000372,4.5,1204.0,1.07,30.5,0.46,-63.6,-50.8,22.4,42.0,-96.2,10.9,0.0,124.0,1
D000373,3.8,1317.0,0.99,31.0,0.53,-67.9,-49.0,29.1,56.0,-94.4,13.9,1.0,114.0,0
D000374,5.7,1009.0,1.06,36.0,0.67,-68.1,-50.8,22.8,49.0,-93.5,17.9,1.0,126.0,0
D000375,4.9,1147.0,1.05,26.0,0.51,-65.8,-50.0,24.4,51.0,-95.9,9.8,0.0,130.0,0
D000376,4.8,1194.0,1.05,27.5,0.5,-65.9,-49.9,23.3,39.0,-96.8,13.4,0.0,122.0,1
D000377,4.7,1103.0,1.03,31.0,0.5,-64.5,-49.9,22.1,39.0,-95.0,5.9,1.0,123.0,1
D000378,4.6,1187.0,1.12,31.0,0.46,-64.3,-51.5,24.4,48.0,-95.7,11.9,0.0,135.0,1
D000379,4.8,1181.0,1.09,26.0,0.48,-66.9,-49.5,21.9,42.0,-95.9,8.1,0.0,122.0,1
D000380,4.3,1232.0,1.0,26.0,0.47,-66.2,-50.7,22.4,43.0,-96.0,11.2,0.0,121.0,1
D000381,4.2,1093.0,0.97,29.5,0.54,-65.7,-49.6,24.0,47.0,-97.0,9.8,1.0,127.0,0
D000382,4.9,1179.0,1.18,27.5,0.45,-65.0,-50.4,23.7,45.0,-97.0,8.6,1.0,140.0,1
D000383,5.0,1112.0,1.1,27.0,0.45,-65.1,-49.5,25.6,46.0,-95.9,12.6,1.0,128.0,1
D000384,5.3,1133.0,1.05,31.0,0.42,-64.5,-51.0,24.6,47.0,,8.1,1.0,125.0,1
D000385,5.5,1200.0,1.15,32.0,0.56,-65.2,-51.2,25.0,43.0,-95.3,10.6,1.0,131.0,1
D000386,3.2,1046.0,0.98,30.5,0.4,-64.6,-45.1,28.7,40.0,-94.6,4.3,1.0,139.0,0
D000387,3.6,1203.0,1.18,26.0,0.46,-60.6,-53.1,26.7,43.0,-95.2,15.9,1.0,142.0,0
D000388,5.0,1196.0,1.19,26.5,0.44,-65.3,-50.7,25.4,48.0,-93.7,,0.0,128.0,1
D000389,6.5,1313.0,1.17,,0.4,-65.5,-53.9,22.3,53.0,-92.2,14.6,1.0,140.0,1
D000390,4.3,1178.0,1.14,28.0,0.41,-65.4,-49.4,23.8,48.0,-95.8,10.2,0.0,126.0,0
D000391,4.9,1261.0,1.09,28.5,0.55,-66.1,-48.4,23.4,48.0,-95.0,9.1,0.0,133.0,1
D000392,4.9,1206.0,1.13,28.0,0.48,-65.8,-48.2,24.1,43.0,-95.2,9.4,0.0,131.0,1
D000393,5.1,1197.0,0.93,30.5,0.53,-65.4,-48.6,26.4,44.0,-96.6,10.7,0.0,135.0,1
D000394,4.9,1123.0,1.09,26.5,0.46,-66.0,-49.0,23.8,47.0,-95.0,9.7,0.0,129.0,1
D000395,6.4,1268.0,1.02,32.0,0.36,-64.0,-53.3,21.1,34.0,-91.4,21.6,1.0,124.0,0
D000396,4.8,1043.0,1.04,36.5,0.4,-62.9,-53.3,29.1,,-94.9,6.4,0.0,136.0,1
D000397,5.3,1185.0,1.16,29.5,0.48,,-49.3,,48.0,-95.8,8.2,0.0,130.0,1
D000398,5.5,1178.0,1.19,29.0,0.49,-66.6,-48.3,25.8,49.0,-94.3,2.6,0.0,116.0,1
D000399,5.0,1173.0,1.13,30.0,0.48,-66.0,-48.1,24.6,44.0,-94.5,9.6,1.0,133.0,1
D000400,4.8,1172.0,1.57,39.0,0.55,-60.6,-51.2,24.2,35.0,-92.9,9.2,0.0,101.0,0
D000401,5.5,1154.0,0.91,30.0,0.56,-64.8,-50.2,25.2,47.0,-95.0,8.2,1.0,129.0,1
D000402,3.1,1288.0,1.44,28.5,0.56,-63.0,-48.5,21.0,38.0,-91.7,19.1,0.0,106.0,0
D000403,5.6,1195.0,1.05,29.5,0.5,-63.7,-51.0,22.2,45.0,-96.2,8.2,1.0,119.0,1
D000404,4.3,1206.0,0.96,28.0,0.45,-66.2,-50.2,23.6,43.0,-93.3,3.7,1.0,145.0,1
D000405,4.8,1193.0,1.08,29.0,0.44,-63.4,-49.9,23.5,40.0,-96.6,7.1,1.0,136.0,1
D000406,5.6,1310.0,1.58,29.0,0.36,-69.4,-53.0,,43.0,-95.2,10.2,0.0,137.0,1
D000407,4.7,1081.0,1.22,24.0,0.31,-67.5,-53.4,26.8,47.0,-92.6,18.9,1.0,100.0,0
D000408,4.3,1245.0,1.08,23.0,0.53,-65.5,-49.9,29.5,58.0,-94.0,23.9,0.0,104.0,0
D000409,5.0,1148.0,1.02,28.0,0.44,-65.5,-50.8,25.3,37.0,-95.0,9.0,0.0,133.0,1
D000410,4.2,1044.0,0.85,38.5,0.56,-66.6,-51.6,27.5,42.0,-96.0,4.4,0.0,114.0,1
D000411,4.6,1138.0,1.01,32.0,0.55,-64.6,-50.0,24.6,42.0,-95.0,10.3,0.0,133.0,1
D000412,5.5,1157.0,1.01,28.5,0.44,-65.2,-51.1,26.5,51.0,-94.5,8.4,0.0,128.0,1
D000413,5.6,,1.16,30.5,0.59,-68.7,-54.3,29.0,47.0,-94.2,13.1,1.0,127.0,1
D000414,4.9,1173.0,1.04,29.0,0.52,-65.2,-50.8,23.1,50.0,-96.3,8.6,1.0,125.0,1
D000415,5.4,1151.0,0.98,31.0,0.52,-64.7,-49.9,23.7,42.0,-94.9,6.9,0.0,125.0,1
D000416,5.1,1027.0,1.13,,0.45,-69.8,-52.7,25.4,55.0,-98.3,11.4,0.0,108.0,1
D000417,5.6,1372.0,1.18,27.0,0.62,-69.0,-48.7,25.6,58.0,-95.6,22.7,0.0,110.0,0
D000418,5.1,1166.0,1.18,30.5,0.45,-64.6,-50.0,24.2,48.0,-94.7,5.2,0.0,124.0,1
D000419,4.3,1157.0,1.06,32.5,0.51,-65.2,-50.4,24.0,45.0,-95.1,12.4,1.0,121.0,1
D000420,3.3,1092.0,1.39,32.5,0.48,-62.8,-54.9,21.5,35.0,-95.2,14.5,0.0,123.0,0
D000421,6.7,1013.0,1.34,22.5,0.48,-64.0,-52.7,22.6,46.0,-100.0,13.2,0.0,149.0,1
D000422,4.0,1035.0,1.58,35.0,0.33,-60.2,-54.1,28.9,39.0,-92.2,11.2,1.0,130.0,0
D000423,4.7,1181.0,1.13,33.5,0.45,-66.9,-50.4,24.3,38.0,-95.2,8.0,1.0,134.0,1
D000424,4.3,1227.0,1.18,,0.49,-66.0,-50.3,23.5,42.0,-94.0,8.5,0.0,121.0,1
D000425,5.4,1246.0,1.04,23.5,0.3,-64.7,-52.1,24.2,43.0,-96.4,21.6,1.0,130.0,0
D000426,4.3,1187.0,1.16,30.5,0.43,-65.4,-48.8,23.7,47.0,-96.1,7.0,1.0,125.0,0
D000427,3.3,1382.0,0.85,39.5,0.34,-69.7,-48.3,26.0,57.0,-96.7,17.1,0.0,126.0,1
D000428,4.0,1274.0,1.47,35.5,0.44,-61.4,-51.0,25.6,31.0,-94.6,4.0,1.0,128.0,1
D000429,5.5,1171.0,1.0,27.5,0.54,-65.5,-50.7,25.8,42.0,-95.5,7.7,,124.0,1
D000430,6.7,1142.0,0.9,36.0,0.5,-65.6,-48.7,25.3,31.0,-96.2,15.7,1.0,106.0,1
D000431,5.4,1155.0,1.14,29.5,0.48,-66.7,-50.4,24.2,36.0,-97.0,13.8,1.0,135.0,1
D000432,4.3,1351.0,1.02,31.0,0.38,-66.7,-46.2,,59.0,-98.0,13.0,0.0,131.0,0
D000433,6.6,1374.0,1.08,28.5,0.41,-64.0,-52.9,22.5,41.0,-97.7,7.0,1.0,114.0,1
D000434,5.3,1124.0,1.11,28.0,0.45,-63.9,-50.0,24.7,45.0,-94.9,9.9,1.0,132.0,1
D000435,5.7,1231.0,1.43,23.0,0.48,-60.7,-50.1,26.4,35.0,-94.3,6.3,1.0,113.0,0
D000436,4.8,1217.0,1.12,29.5,0.46,-65.6,-48.1,23.6,46.0,-95.4,11.3,1.0,126.0,1
D000437,6.4,1164.0,1.54,28.0,0.53,-64.5,-45.4,22.0,53.0,-91.1,2.3,0.0,123.0,1
D000438,6.3,1153.0,1.2,28.0,0.51,-66.8,-48.7,24.0,39.0,-96.4,10.6,1.0,132.0,1
D000439,5.6,1239.0,1.12,28.0,0.43,-67.2,-53.0,23.7,42.0,-94.9,11.8,0.0,128.0,1
D000440,5.0,1214.0,1.18,24.5,0.47,-65.7,-51.1,22.8,,-95.7,7.9,1.0,127.0,1
D000441,5.3,1201.0,1.12,31.0,0.45,-65.7,-49.4,24.4,45.0,-94.5,5.5,1.0,124.0,1
D000442,4.8,1159.0,0.96,27.0,0.43,-65.8,-48.8,23.4,44.0,-95.2,8.3,0.0,129.0,0
D000443,4.9,1249.0,1.08,28.0,0.44,-65.0,-51.9,24.4,43.0,-97.3,9.8,0.0,135.0,1
D000444,4.5,1056.0,1.52,25.5,0.59,-67.1,-46.0,20.7,35.0,-98.4,,0.0,130.0,0
D000445,,1171.0,1.03,29.0,0.54,-64.4,-48.9,25.7,39.0,-95.9,9.5,1.0,140.0,0
D000446,5.9,1118.0,1.3,30.5,0.57,-60.1,-52.2,27.3,56.0,-94.5,4.8,1.0,147.0,1
D000447,5.4,1242.0,1.05,27.0,0.49,-66.6,-49.6,23.2,42.0,-94.2,7.5,0.0,127.0,1
D000448,3.0,1203.0,0.86,26.5,0.52,-69.3,-49.5,25.0,54.0,-99.9,6.0,1.0,136.0,1
D000449,5.0,1139.0,1.25,31.5,0.57,-63.4,-50.8,24.9,49.0,-96.1,8.5,0.0,128.0,0
D000450,5.3,1208.0,1.13,28.0,0.52,-64.9,-50.0,22.8,50.0,-94.8,8.6,1.0,126.0,1
